ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,Spotify_pop_category,Release year,Clean_track,Clean_album,Clean_artist
QM6MZ2057011,3625.0,22.5,672449007.0,89441.0,25654350.0,402784101.12144524,2930658.9799206164,76708336.0,770493680.0,68.0,13831.0,1329269.0,1.0,Well-known,2020,La Jeepeta - Remix,La Jeepeta,Nio Garcia
GX3Q92325690,3632.0,22.5,2307.0,59397.50949646643,23351766.968625717,268591891.0,1143635.0,5017107.6,80938532.9,7.469325546469357,1.0,1542.0,0.0,Well-known,2023,Ojos Marrones,Ojos Marrones - Single,Dos Waves
USCM51100267,3624.0,22.5,597923434.0,102247.0,25718396.0,201599895.0,1427945.0,22548238.0,138482890.0,81.0,185.0,3622167.759380595,1.0,Well-known,2011,Marvins Room,Marvins Room,Drake
USCM51100731,3630.0,22.5,549699659.0,89323.0,25996675.0,76930754.0,622540.0,1966065.0,13825915.0,89.0,39594.0,3936365.3145531183,1.0,Well-known,2011,The Motto,Take Care,Drake
USAT21904711,3635.0,22.5,387820994.0,84975.0,16825587.0,292576551.0,2516143.0,43178104.0,366572254.0,46.0,6.0,2389263.0,1.0,Well-known,2019,Hot,So Much Fun,Young Thug
QZMEP2360644,3636.0,22.5,8388731.0,1929.0,194015.0,7936486.0,153016.0,31867349.0,639301182.0,8.314889546321481,6987.8,15378.0,0.0,Least popular,2023,Skibidi Toilet,Skibidi Toilet,Lil Big Stack
QM42K1931856,3628.0,22.5,383570519.0,111710.0,19093657.0,25031987.0,409300.0,50379871.0,332001686.0,9.0,13.0,914081.0,0.0,Hot track,2019,moment,moment,Vierre Cloud
USUG12202132,3649.0,22.5,248202976.0,55197.0,31793054.0,59788261.0,351230.0,2134589.0,36131031.0,50.0,49346.0,2404652.2330870647,0.0,Hot track,2022,Heaven Takes You Home,Paradise Again,Swedish House Mafia
USRH12000111,3661.0,22.4,378296524.0,1941.0,494700.0,402784101.12144524,2930658.9799206164,183596964.8,1986652296.5,5.0,31929.6,637290.9852416178,0.0,Well-known,2020,Far Away,All The Right Reasons,Nickelback
INUM72400156,3651.0,22.4,34233316.0,1547.0,5202586.0,32452229.0,499855.0,89040979.6,1157299872.9,9.0,216.0,66159.0,0.0,Well-known,2024,God Damn,Ek Tha Raja,Badshah
ING582100020,3664.0,22.4,14329936.0,1206.0,238098.0,651601460.0,2438665.0,14251.0,249060.0,8.913913524090962,303.2,38084.0,0.0,Least popular,2021,Razzi Bolja,Razzi Bolja,Harjeet Deewana
USAT22307524,3658.0,22.4,42115225.0,15081.0,3685016.0,35754905.0,292516.0,694348.0,12150553.0,50.0,3272.0,972640.0,1.0,Well-known,2023,"Tested, Approved & Trusted",I Told Them...,Burna Boy
BRWMB2100721,3667.0,22.4,210287302.0,26385.0,7610967.0,312406682.0,1727224.0,79097830.0,1043956869.0,17.0,5343.0,302042.0,0.0,Least popular,2021,GALOPA,GALOPA,PEDRO SAMPAIO
USSM12102874,3670.0,22.4,504851489.0,57183.0,22431648.0,156937871.0,2288818.0,95616150.0,763454337.0,43.0,24679.0,845428.0,0.0,Well-known,2021,Reckless,Reckless,Madison Beer
USRC12301713,3678.0,22.4,1065399331.0,3719.0,1828974.0,402784101.12144524,2930658.9799206164,150647493.1,1346032086.2,51.0,377.0,2443926.9274836304,0.0,Least popular,2023,Paint The Town Red,Paint The Town Red,Doja Cat
USSM11913145,3665.0,22.4,236121136.0,50891.0,7553724.0,66409032.0,793546.0,5254332.0,44773047.0,34.0,85329.0,2596463.0,1.0,Well-known,2019,BEST ON EARTH  - Bonus,BEST ON EARTH,Russ
USRC12100003,3676.0,22.4,198817832.0,29696.0,13496258.0,72494045.0,589638.0,5259924.0,88185708.0,53.0,207532.0,1594014.0,0.0,Well-known,2021,Drunk,Drunk,Elle King
USUM72306020,3669.0,22.4,130236751.0,27992.0,6772366.0,9721972.0,104453.0,4910687.0,52127762.0,17.0,7742.0,229064.0,0.0,Well-known,2023,Overdrive,Overdrive,Post Malone
ES5701800456,3673.0,22.4,621596476.0,41914.0,21124626.0,761391767.0,3404496.0,13275748.0,84607917.0,23.0,17161.0,1406798.0,0.0,Hot track,2018,Cuando Nadie Ve,Cuando Nadie Ve,Morat
USWB12000170,3652.0,22.4,193103080.0,47712.0,8225689.0,282087862.0,4970570.0,175447722.0,1526797371.0,5.0,2357.0,1359388.0,0.0,Well-known,2020,Freak,Thrill Seeker,Sub Urban
USA2P2243432,3672.0,22.4,178523233.0,14560.0,6470472.0,140763661.0,2394273.0,133503343.0,697618053.0,11.0,1785.0,370282.0,0.0,Well-known,2023,Sugar Rush Ride,The Name Chapter: TEMPTATION,TOMORROW X TOGETHER
QZNJZ2368122,3654.0,22.4,36559856.0,7332.0,6306859.0,44786762.0,189253.0,63088852.0,722844173.0,11.155252630197777,214.0,81058.0,1.0,Well-known,2023,Me Escap,Me Escap,DobleP
FR96X1865569,3668.0,22.4,177496669.0,14789.0,2384549.0,776438148.0,6800185.0,28941338.0,339486868.0,4.0,113.0,433239.0,0.0,Well-known,2018,Sakhiyaan,Sakhiyaan,Maninder Buttar
SE5R71700101,3662.0,22.4,1074175360.0,135290.0,29277394.0,293084186.0,2973334.0,19770288.0,229614343.0,82.0,43106.0,5939460.0,1.0,Hot track,2017,Without You,AVCI,Avicii
QZMZ92307983,3663.0,22.4,66701855.0,12381.0,2302824.0,132663199.0,408097.0,1885010.0,52142540.0,7.0,2069.0,241463.0,0.0,Least popular,2023,Aynen,Hermano,Heijan
GBAHT1600301,3675.0,22.4,1583012380.0,108894.0,36019109.0,223607979.0,2045247.0,18251968.0,135618240.0,129.0,277.0,6705604.0,1.0,Hot track,2017,IDGAF,Dua Lipa,Dua Lipa
USUM71920712,3653.0,22.4,845222205.0,109624.0,33327204.0,108306968.0,2342473.0,49175319.0,316355255.0,58.0,30836.0,1531126.0,0.0,Hot track,2019,Maniac,Maniac,Conan Gray
USUM71409728,3655.0,22.4,917284463.0,80957.0,31639571.0,930161541.0,5513057.0,2323429.0,18428812.0,84.0,18813.0,5880498.0,0.0,Hot track,2014,Love Me Harder,So Fresh  The Hits Of Summer 2015 + Best O,Ariana Grande
US2BU1900761,3677.0,22.4,306404848.0,33666.0,10575144.0,605370523.0,2987290.0,4557282.0,56631793.0,47.0,4874.0,1301119.0,0.0,Well-known,2019,Si Supieras,Si Supieras,Daddy Yankee
USWB11801903,3674.0,22.4,753200066.0,76430.0,26556274.0,277222671.0,1404539.0,16265262.0,192443386.0,51.0,111900.0,2443926.9274836304,0.0,Well-known,2018,Love Someone,Love Someone,Lukas Graham
USAT22400525,3660.0,22.4,25180079.0,3020.0,15579341.0,4405480.0,64658.0,9700983.8,149230425.5,46.0,40258.0,206471.0,0.0,Least popular,2024,Dance Alone,Dance Alone,Sia
TCAIA2470789,3656.0,22.4,15333864.0,1439.0,35368637.0,11215883.0,86574.0,7743304.0,59533430.1,6.0,190.0,122965.0,1.0,Hot track,2024,Suano,Suano - Single,NTG
USUYG1257043,3659.0,22.4,320136804.0,70340.0,8592699.0,300606606.0,2725053.0,65635809.0,415394142.0,24.0,14504.0,1552968.0,1.0,Well-known,2019,Heart On Ice,Heart On Ice,Rod Wave
NLRD51859885,3650.0,22.4,352999804.0,49066.0,6820467.0,688305700.0,7491512.0,3122902.0,22307459.0,16.0,2110.0,768827.0,0.0,Well-known,2018,POP/STARS,POP/STARS,K/DA
USAT21801432,3671.0,22.4,242105356.0,25649.0,5257047.0,327705174.0,2907887.0,5433488.0,38979215.0,21.0,48967.0,1550411.0,1.0,Least popular,2018,Ring,Invasion of Privacy,Cardi B
GBARL2201128,3657.0,22.4,221965013.0,38872.0,27661038.0,51083768.0,550181.0,256156.0,4096148.0,58.0,113411.0,1046181.0,1.0,Well-known,2022,Potion,Potion,Calvin Harris
BCZT72400033,3666.0,22.4,13842105.0,920.0,16028156.0,18663230.0,85838.0,5174806.1,60108270.8,4.0,2.0,10827.0,0.0,Hot track,2024,Pgina De Ex - Ao Vivo N,Mari No Barzinho,Mari Fernandez
USAT21102232,3679.0,22.4,1431126152.0,247483.0,44736824.0,850533301.0,6782649.0,24881938.0,222945510.0,95.0,10266.0,142030.0,1.0,Well-known,2011,"Young, Wild & Free","Young, Wild & Free",Snoop Dogg
USQX91901115,3703.0,22.3,617991511.0,145653.0,18875661.0,100752374.0,1194201.0,100573264.0,661984472.0,16.0,194.0,1512216.0,1.0,Hot track,2019,NEW MAGIC WAND,IGOR,"Tyler, The Creator"
INS182006274,3686.0,22.3,95962246.0,7017.0,3232549.0,663681127.0,5839475.0,19972598.0,262724260.7,2.0,25.0,198978.0,0.0,Least popular,2020,Taaron Ke Shehar,Taaron Ke Shehar,Neha Kakkar
ITV951900009,3704.0,22.3,324575469.0,84886.0,16138519.0,84490948.0,834256.0,355125016.0,4875609910.0,25.0,16.0,3588080.0,0.0,Well-known,2019,Monster,Monster,LUM!X
USWL12400691,3684.0,22.3,35185414.0,3730.0,5697401.0,14926797.0,144331.0,593611660.1,7256965598.3,21.0,422.0,143569.0,1.0,Well-known,2024,SI SI SI SI,The Academy: Segunda Misi,The Academy: Segunda Misi
USUM71712944,3691.0,22.3,830410811.0,95470.0,18564708.0,288374900.0,2645448.0,5687706.0,33671145.0,49.0,105.0,4748281.0,1.0,Well-known,2017,River,Revival,Eminem
USAT22203487,3690.0,22.3,153857576.0,59992.0,11239045.0,77159004.0,877109.0,8710165.0,72804876.0,11.0,1803.0,577230.0,1.0,Well-known,2022,Churchill Downs,Come Home The Kids Miss You,Jack Harlow
USCA21200932,3681.0,22.3,447997798.0,47976.0,35749050.0,1129883893.0,5231385.0,9846261.0,63097743.0,29.0,29375.0,4506047.0,0.0,Hot track,2012,Wide Awake,538 Hitzone 63,Katy Perry
DGA0Q2317098,3698.0,22.3,27235294.0,2618.0,767611.0,74511800.0,233751.0,94385032.4,1053882311.8,2.0,95.0,121649.0,0.0,Well-known,2023,Eyvah Neye Yarar,Kar,Semicenk
SEWEE1500509,3687.0,22.3,1429205245.0,151855.0,83732411.0,156015402.0,1540316.0,40191496.0,323351717.0,200.0,74545.0,9877808.0,0.0,Hot track,2015,Lush Life,Lush Life,Zara Larsson
MXF012400293,3680.0,22.3,23061213.0,703.0,18729564.0,18869254.0,360829.0,13625611.2,209522088.7,11.0,172.0,37878.0,1.0,Hot track,2024,Kitty,Kitty,Kenia OS
INS182300550,3693.0,22.3,184580310.0,10142.0,5412622.0,169388630.0,2189048.0,67176242.7,751343888.0,9.0,257.0,203774.0,0.0,Well-known,2023,O Bedardeya,O Bedardeya,Pritam
DEE862201008,3694.0,22.3,161145820.0,46697.0,7654058.0,62678908.0,513962.0,34317249.0,409238375.0,25.0,20804.0,647249.0,0.0,Least popular,2022,Wildberry Lillet,Wildberry Lillet,Nina Chuba
USUYG1489119,3701.0,22.3,68990989.0,21556.0,4941800.0,29014150.0,237930.0,16832048.0,240070262.0,53.0,5137.0,721377.0,1.0,Well-known,2023,Amapiano,Amapiano,Asake
FR8FB1901430,3695.0,22.3,208249257.0,42423.0,5969962.0,639243342.0,3905330.0,5679661.0,111981041.0,78.0,15911.0,3459196.0,0.0,Least popular,2019,Hola Seo,Ceinture noire,GIMS
QZTVM2225505,3697.0,22.3,179475517.0,26160.0,3816329.0,162785261.0,622557.0,2496551.0,32565249.0,2.0,1742.0,401773.0,1.0,Least popular,2022,M.A,M.A  - Single,BM
GBK3W2402961,3700.0,22.3,18634348.0,2529.0,28016380.0,1314449.0,68494.0,2653932.7,35509960.1,35.0,2559.0,31394.0,0.0,Hot track,2024,Take A Bite,Take A Bite,beabadoobee
USSD11900381,3699.0,22.3,289196126.0,56563.0,16313578.0,403607329.0,2363349.0,90776240.0,758684528.0,72.0,3280.0,1102746.0,1.0,Well-known,2019,Dream Girl - Remix,Dream Girl,Ir Sais
USSD11700088,3685.0,22.3,388986035.0,32035.0,11367243.0,1029205329.0,5258522.0,11668787.0,138694370.0,52.0,17126.0,3095680.0,0.0,Well-known,2017,Me Enamor,Me Enamor,Shakira
FRX452325278,3702.0,22.3,111150894.0,11465.0,6557932.0,130717641.0,376889.0,852150.0,31451449.0,7.0,17497.1,208321.0,0.0,Well-known,2023,Geri Dnem,Geri Dnem,Semicenk
USUG12400205,3692.0,22.3,8734499.0,1005.0,21736311.0,4823719.0,124556.0,3486096.3,49198752.0,22.0,3397.0,39843.0,1.0,Well-known,2024,Gimmie A Light,Gimmie A Light,Ice Spice
USA2P2251898,3689.0,22.3,183683364.0,21804.0,15669021.0,67664152.0,3768577.0,146676533.0,803916984.0,15.0,7442.0,317811.0,1.0,Well-known,2023,on the street,on the street,j-hope
USSM12305017,3683.0,22.3,66878719.0,33290.0,3109142.0,2866171.0,33960.0,684129.0,4277522.0,5.0,30.0,149968.0,1.0,Well-known,2023,LOST FOREVER,UTOPIA,Travis Scott
QMCE31700918,3688.0,22.3,936450891.0,1317.0,319309.0,1274494178.0,7719750.0,13465.0,223131.0,27.0,210.0,521405.0,0.0,Least popular,2016,Bad and Boujee,Bad and Boujee,Migos
USRN11600859,3696.0,22.3,516523975.0,45773.0,14539681.0,407784529.0,2047661.0,1643842.0,10506569.0,39.0,132684.0,1925032.0,0.0,Well-known,2016,What Ifs,Kane Brown,Kane Brown
QZ22B1946607,3682.0,22.3,136456221.0,235.0,30808.0,1075000461.0,4674383.0,26769170.9,410357897.3,21.227336984636302,1770.0,1274614.6861832931,0.0,Well-known,2018,I Got Love,I Got Love,MiyaGi
US5TA2300005,3705.0,22.3,117186345.0,11752.0,4854730.0,137633324.0,2497620.0,89151707.0,580855649.0,11.0,1361.0,191507.0,0.0,Well-known,2023,SET ME FREE,READY TO BE,TWICE
USSM11306713,3714.0,22.2,1064534331.0,116991.0,57390894.0,113298251.0,1108651.0,38617874.0,339277915.0,102.0,943.0,12937536.0,0.0,Well-known,2013,Say Something,Say Something,A Great Big World
TCJPV2340443,3707.0,22.2,1617307191.0,59397.50949646643,23351766.968625717,402784101.12144524,2930658.9799206164,266999018.1,2569985642.7,170.53463046015082,118414.5,7138613.008612442,1.0,Well-known,2023,Cake By The Ocean - Cover,TIK & TOK DANCE MIX,MUSIC LAB JPN
UYB282376016,3709.0,22.2,105759424.0,7383.0,10819131.0,52609155.0,629604.0,22283625.9,219727350.8,10.0,1812.0,114185.0,1.0,Well-known,2023,Por Dentro,Por Dentro,Rels B
USCJY0803328,3720.0,22.2,643828366.0,87942.0,27210610.0,1600713698.0,10233607.0,72201064.0,428418832.0,45.0,41273.0,3063470.0,0.0,Well-known,2008,You Belong With Me,Fearless,Taylor Swift
TCACS1642138,3731.0,22.2,818926915.0,160628.0,48988304.0,85879643.0,1119551.0,62671433.0,478999463.0,37.0,127903.0,3388780.0,0.0,Hot track,2016,"Sex, Drugs, Etc.",Chit Chat,Beach Weather
BCN5Z2200003,3727.0,22.2,154127881.0,14889.0,8354745.0,233659337.0,1167552.0,74359518.0,1245591509.0,5.0,216.0,136448.0,1.0,Hot track,2022,Tchuco Nela,Tchuco Nela,MC Rogerinho
USWB19900690,3730.0,22.2,1405353677.0,276377.0,115315508.0,1518596886.0,7781636.0,16291854.0,226008149.0,2.0,49257.0,519466.90205192135,0.0,Hot track,1999,Californication,Californication,Red Hot Chili Peppers
USSD11400352,3706.0,22.2,301574752.0,35991.0,11957152.0,1379939508.0,3240310.0,30274438.0,236524309.0,45.0,5578.0,3635979.0,0.0,Well-known,2015,La Mordidita,A Quien Quiera Escuchar,Ricky Martin
USAT21700435,3722.0,22.2,921936314.0,40536.0,3970533.0,495192316.0,3867402.0,144583738.3,1097332874.8,71.0,86654.5,2690190.0,1.0,Least popular,2017,Drowning,Drowning,A Boogie Wit da Hoodie
USWB12303800,3734.0,22.2,109868838.0,17147.0,65679098.0,6256696.0,55646.0,385969.0,7034216.0,48.0,52099.0,408957.0,0.0,Well-known,2023,One in a Million,One in a Million,Bebe Rexha
USUM71917221,3737.0,22.2,177369022.0,26786.0,5711358.0,200783046.0,1614839.0,12315439.0,75387907.0,35.0,100358.0,1548061.0,1.0,Least popular,2019,Playing Games,Playing Games,Summer Walker
USUG11401323,3728.0,22.2,982399328.0,142822.0,40628124.0,578225770.0,3493215.0,29558322.0,191313816.0,47.0,1312.0,2317956.0,1.0,Hot track,2014,Often,Ultimate R&B 2014,The Weeknd
BCDE52200008,3719.0,22.2,237867475.0,19268.0,14221320.0,302341579.0,1218262.0,38956435.1,434708632.5,27.0,5145.0,151448.0,0.0,Well-known,2022,Balano da,Balano da,Matheus Fernandes
KRA302300242,3738.0,22.2,72446983.0,7731.0,5625254.0,100786648.0,982757.0,39545448.0,325517526.0,20.0,1825.0,106424.0,0.0,Well-known,2023,Better Things,Better Things - Single,aespa
UYB282379019,3715.0,22.2,127818826.0,8847.0,5073881.0,79764064.0,303155.0,47679072.3,546191092.0,5.0,21256.2,229633.0,0.0,Well-known,2023,CCC - Remix,CCC  - Single,Michelle Maciel
QZA742422174,3711.0,22.2,465320426.0,324.0,228188.0,402784101.12144524,2930658.9799206164,230014044.9,3192837586.7,26.0,1.0,1462059.5675694929,0.0,Well-known,2024,Carnival,Carnival Pack - EP,Kanye West
INY091700034,3716.0,22.2,22317486.0,4244.0,2598110.0,1179253796.0,5477479.0,2535364.0,48439256.0,12.0,941.0,389397.0,0.0,Least popular,2017,Swag Se Swagat,Tiger Zinda Hai,Neha Bhasin
SE6XW2288884,3725.0,22.2,26054526.0,23652.0,1011837.0,1500755.0,20564.0,76687884.0,769574589.0,1.0,8.0,298281.0,1.0,Least popular,2022,SEVILLA,SEVILLA,Thrife
DGA062354084,3717.0,22.2,9015.0,4.0,95.0,402784101.12144524,2930658.9799206164,2363999.0,55049957.0,7.470001882809019,5789.3,212.0,0.0,Least popular,2023,Chana Tera Shukriya,Jogiya Koe,Tanveer Anjum
QZNJV2032699,3733.0,22.2,144767.0,82.0,2477.0,697719336.0,3167472.0,10725210.1,155840484.8,7.483689123533781,337.1,734837.1165444807,0.0,Well-known,2020,Caramelo - Remix,Caramelo,Leoo Remix
QZTB22273485,3713.0,22.2,127080399.0,24672.0,15850206.0,62472711.0,883285.0,50602996.3,559121744.1,7.0,59914.5,311493.0,0.0,Well-known,2022,GHOST!,GHOST!,phonk.me
QZZ662413549,3726.0,22.2,54477192.0,3729.0,21277335.0,36326774.0,890834.0,3460300.0,41400000.0,2.0,1.0,120049.0,1.0,Hot track,2024,CUTE DEPRESSED,Cute Depressed - Single,Dyan Dxddy
USWL12000002,3712.0,22.2,256133319.0,38487.0,8731809.0,515007268.0,2900662.0,35450027.0,341404786.0,8.0,1434.0,1247248.0,0.0,Well-known,2020,Inolvidable,Inolvidable,Ovy On The Drums
USUG12403371,3710.0,22.2,2480498.0,776.0,49144891.0,144589.0,5727.0,6632514.6,47070822.4,24.0,32.0,13506.0,0.0,Well-known,2024,Lioness,Lioness,Swedish House Mafia
USDPK1800004,3718.0,22.2,391235723.0,77293.0,8225027.0,133338318.0,1407929.0,14567512.0,193481131.0,9.0,60942.0,5361011.0,0.0,Least popular,2018,Zombie,Zombie,Bad Wolves
QM7281884659,3735.0,22.2,461199840.0,57617.0,14966162.0,457134135.0,3745990.0,16239631.0,170750243.0,14.0,2191.0,889933.0,1.0,Well-known,2018,NI BIEN NI MAL,X 100PRE,Bad Bunny
USUM72222550,3721.0,22.2,132811353.0,12970.0,4805498.0,53670834.0,569439.0,12432832.0,163703206.0,9.0,4052.0,212091.0,0.0,Well-known,2023,MAANA SER,MAANA SER,KAROL G
GBUM72102422,3736.0,22.2,300361628.0,57447.0,23619962.0,73752014.0,482554.0,633965.0,11785929.0,94.0,104475.0,1988562.0,0.0,Well-known,2021,My Heart Goes,Only Honest On The Weekend,Becky Hill
USIR10500072,3732.0,22.2,954807024.0,219091.0,69258950.0,1230174677.0,8016633.0,56619292.0,950938614.0,76.0,44539.0,6300407.0,1.0,Hot track,2005,Candy Shop,Candy Shop,50 Cent
KRC712100039,3724.0,22.2,335212411.0,50340.0,7777287.0,154369917.0,1963254.0,224149612.0,1513137827.0,8.0,3885.0,959210.0,0.0,Hot track,2021,ONLY,ONLY,LeeHi
QZAPK2000176,3723.0,22.2,204669341.0,54797.0,3940409.0,49001959.0,441894.0,4312773.0,49284460.0,2.0,14.0,288456.0,1.0,Well-known,2021,Avalon,Avalon,$uicideboy$
USA2P2243895,3708.0,22.2,162996272.0,20521.0,5076875.0,137834966.0,708557.0,5676478.0,72517463.0,5.0,47.0,338327.0,0.0,Well-known,2022,Puro Campe,Puro Campen - Si,Grupo Marca Registrada
USQX91702666,3729.0,22.2,333106545.0,25970.0,7253202.0,982437656.0,2944717.0,3138449.0,37754097.0,18.0,3327.0,1055124.0,0.0,Least popular,2017,Espern,Espern,Manuel Turizo
USUYG1027384,3751.0,22.1,253903241.0,57350.0,12202121.0,25539550.0,321940.0,20788928.0,136052679.0,25.0,4115.0,2408827.0,1.0,Least popular,2013,Gas Pedal,Gas Pedal - The EP,Sage The Gemini
QMRSZ2302172,3748.0,22.1,18708085.0,6754.0,7014623.0,6801971.0,145932.0,5671.0,68136.0,14.0,81065.0,325793.0,1.0,Well-known,2023,Landmines,Landmines,Sum 41
USSM22202811,3752.0,22.1,2031280633.0,1.0,92.0,402784101.12144524,2930658.9799206164,139665212.7,1400655066.3,212.27364096690218,264329.2,8777899.890680136,0.0,Well-known,2023,Flowers,Flowers,Miley Cyrus
ZB1OS2300183,3747.0,22.1,54611633.0,19814.0,4852560.0,25626713.0,241463.0,50987040.0,681526979.0,38.0,3127.0,1933355.9003282788,1.0,Well-known,2023,Mnike,Mnike,Tyler ICU
ARRWN2000082,3754.0,22.1,265253887.0,50642.0,5259227.0,186689501.0,2429799.0,81240604.0,704505804.0,25.0,5280.2,1422784.8731729276,1.0,Well-known,2021,DANCE CRIP,DANCE CRIP,Trueno
QM3DF2222961,3742.0,22.1,44235866.0,6022.0,1268699.0,5698615.0,142632.0,181638749.0,1776006642.0,4.0,6.0,363177.0,0.0,Well-known,2023,stellar,stellar,.diedlonely
QZDQH2143285,3740.0,22.1,265126606.0,24857.0,13763202.0,336327870.0,1617604.0,7194400.0,92652072.0,14.0,3623.0,801181.0,1.0,Least popular,2021,En Tu Perra Vida,En Tu Perra Vida,Grupo Firme
USRC11700814,3763.0,22.1,810044838.0,87422.0,33951824.0,541704571.0,3988386.0,158069295.0,1190522330.0,136.0,21318.0,3225942.0,0.0,Well-known,2017,Malibu,Malibu,Miley Cyrus
QZXDB2300047,3744.0,22.1,70354552.0,9185.0,8922438.0,19123011.0,368576.0,6440333.0,45949903.0,17.0,1224.0,1108587.3180004037,0.0,Well-known,2024,Skin and Bones,Skin and Bones,David Kushner
SE6XY2215995,3746.0,22.1,428290193.0,54042.0,7715768.0,402784101.12144524,2930658.9799206164,274653147.5,3431851467.5,2.0,47990.5,697563.0,0.0,Hot track,2022,Shut up My Moms Calling -,Shut up My Moms Calling,Hotel Ugly
QZTAS2238500,3741.0,22.1,164206429.0,49659.0,12999272.0,12484960.0,163647.0,18960431.0,182197234.0,1.0,136.0,776674.0,0.0,Well-known,2022,Spinnin,Spinnin,Connor Price
TCADE1784654,3749.0,22.1,53980875.0,4005.0,631145.0,1065036315.0,1487277.0,10111.0,386999.0,2.0,432.6,21831.0,0.0,Least popular,2017,Baby Shark,Baby Shark & More Kids Songs,Super Simple Songs
QZ9QQ2300783,3759.0,22.1,90149537.0,6289.0,7279462.0,61433874.0,291107.0,3515375.0,38602611.0,10.0,23.0,333572.0,1.0,Well-known,2023,BARBIEZ,Pa las Baby's Y Belikeada,Fuerza Regida
BCZZV2200032,3760.0,22.1,68110254.0,5563.0,9739787.0,220238857.0,1027402.0,10599831.0,175981880.0,13.0,35.0,71663.0,0.0,Well-known,2022,Coladin,Ind,Z Vaqu
INS181900274,3757.0,22.1,84890640.0,8746.0,5016334.0,939513536.0,3629985.0,496273.0,7092486.0,17.0,723.0,141007.0,0.0,Least popular,2019,Coca Cola,Coca Cola,Tony Kakkar
USWL12200130,3758.0,22.1,409608018.0,35760.0,13777862.0,144073017.0,744920.0,26034148.0,274609855.0,17.0,30.0,522412.0,0.0,Well-known,2022,Los Botones Azules,Mi Vida En Un Cigarro 2,Junior H
DEE862201655,3764.0,22.1,153478699.0,23576.0,35626223.0,8834684.0,103744.0,9718930.6,129634001.2,66.0,157225.0,1187709.0,0.0,Well-known,2022,All By Myself,All By Myself,Alok
SGB502208098,3762.0,22.1,302568.0,285.0,25137.0,402784101.12144524,2930658.9799206164,99826326.0,2026344214.0,7.499599462045245,5790.0,735461.9902272644,0.0,Least popular,2022,Dj Balada Boa X Pika Pika Kawenimeri,Dj Balada Boa X Pika Pika Kawenimeri,DJ USUP
FRX762022181,3755.0,22.1,131677140.0,35653.0,2205297.0,198494925.0,1095673.0,37799046.0,559416339.0,28.0,8632.0,1009225.0,1.0,Least popular,2020,Joli b,Joli b,Naza
USRC11402647,3739.0,22.1,1283683926.0,203125.0,103528914.0,351633773.0,2243784.0,88186338.0,590688494.0,140.0,81.0,8020959.0,1.0,Hot track,2014,Time of Our Lives,Time of Our Lives,Pitbull
TCADI1720999,3745.0,22.1,658966178.0,132079.0,18302636.0,218493561.0,3016621.0,139586105.0,1291420904.0,10.0,2220.0,833664.4572244452,0.0,Well-known,2017,Blood // Water,Blood / / Water,grandson
USWB11903266,3753.0,22.1,126680278.0,37176.0,2555897.0,114034780.0,1082538.0,1288203.0,10857910.0,3.0,35309.1,225260.0,1.0,Least popular,2019,Famous Hoes,Famous Hoes,NLE Choppa
DGA0H2357875,3756.0,22.1,59582290.0,3988.0,5490306.0,72157125.0,363308.0,9130133.0,102839961.0,4.0,1906.0,181211.0,0.0,Well-known,2023,AMOR PROPIO,AMOR PROPIO,Grupo Frontera
USUG12309753,3750.0,22.1,6247901.0,887.0,15777506.0,663933.0,13751.0,34221082.9,253997575.8,20.0,21108.0,83381.0,1.0,Well-known,2024,Wreckage,Wreckage,Pearl Jam
USUG11601029,3743.0,22.1,957810500.0,107486.0,73687531.0,174370096.0,2856158.0,26476462.0,159860013.0,104.0,19825.0,5142901.0,0.0,Hot track,2016,This Town,This Town,Niall Horan
USAT22203651,3761.0,22.1,181659395.0,24137.0,10925511.0,50640948.0,470130.0,5336041.0,87012707.0,53.0,186049.0,1366573.0,0.0,Well-known,2022,Maybe Youre The P,Maybe Youre The P,Ava Max
USQX92003343,3792.0,22.0,250828412.0,40989.0,10401884.0,47811498.0,451406.0,16852819.0,158825909.0,47.0,52253.0,1557518.0,1.0,Well-known,2020,Lil Bit,Lil Bit,Nelly
QZNW72249626,3790.0,22.0,22362.0,5.0,22387.0,312422708.0,1133105.0,2863498.9,63508199.8,7.471347598540303,4.0,734352.4069219742,0.0,Least popular,2022,Nenas,Nenas,Anni K
USA2P2339028,3776.0,22.0,253540909.0,10383.0,13943814.0,67113019.0,3432701.0,1173702.0,5236353.0,4.0,1454.0,258925.0,0.0,Well-known,2023,Rainy Days,Layover,V
QZHNC2184834,3784.0,22.0,258379092.0,72424.0,23939335.0,54540038.0,1019009.0,165449639.0,1863921422.0,12.0,1.0,1139004.0,0.0,Well-known,2021,Disaster,Disaster - Single,KSLV Noh
INS172001990,3773.0,22.0,42067554.0,4380.0,426039.0,698286046.0,7544844.0,666432.0,7829359.0,11.710568119953308,470.5,125809.0,0.0,Least popular,2020,Feelings,Feelings,Sumit Goswami
QMRSZ2102055,3770.0,22.0,54488988.0,10962.0,1379201.0,29552269.0,223336.0,1632207.0,14048502.0,12.962963350261147,279457.0,950033.9373141755,0.0,Least popular,2022,Trouble With A Heartbreak,Trouble With A Heartbreak,Jason Aldean
